Wellenzahl	SKS (1050 °C)	Norm. ÜF = Referenz / Planck
4042.56063	5.04269E+10	0.00113347
4040.63192	5.04137E+10	0.001139412
4038.70322	5.04004E+10	0.001143066
4036.77452	5.03871E+10	0.001145454
4034.84582	5.03737E+10	0.001147312
4032.91711	5.03602E+10	0.001148468
4030.98841	5.03467E+10	0.001149706
4029.05971	5.03332E+10	0.001150876
4027.13101	5.03196E+10	0.001150819
4025.2023	5.03059E+10	0.001151686
4023.2736	5.02922E+10	0.001155204
4021.3449	5.02785E+10	0.001157909
4019.4162	5.02647E+10	0.001159396
4017.48749	5.02508E+10	0.00116275
4015.55879	5.02369E+10	0.00116652
4013.63009	5.02230E+10	0.001168542
4011.70138	5.02089E+10	0.001168163
4009.77268	5.01949E+10	0.001166379
4007.84398	5.01808E+10	0.001168057
4005.91528	5.01666E+10	0.001174198
4003.98657	5.01524E+10	0.001179727
4002.05787	5.01381E+10	0.001182996
4000.12917	5.01238E+10	0.001185559
3998.20047	5.01094E+10	0.001185904
3996.27176	5.00950E+10	0.001183959
3994.34306	5.00806E+10	0.001183207
3992.41436	5.00660E+10	0.001184226
3990.48566	5.00515E+10	0.001187064
3988.55695	5.00368E+10	0.001193168
3986.62825	5.00222E+10	0.001199112
3984.69955	5.00074E+10	0.001200729
3982.77085	4.99927E+10	0.001200454
3980.84214	4.99778E+10	0.001201909
3978.91344	4.99630E+10	0.00120285
3976.98474	4.99480E+10	0.001199227
3975.05604	4.99330E+10	0.00119485
3973.12733	4.99180E+10	0.001195997
3971.19863	4.99029E+10	0.001201237
3969.26993	4.98878E+10	0.001208146
3967.34123	4.98726E+10	0.001215491
3965.41252	4.98574E+10	0.001216503
3963.48382	4.98421E+10	0.001208665
3961.55512	4.98267E+10	0.001204131
3959.62641	4.98113E+10	0.001209355
3957.69771	4.97959E+10	0.001215808
3955.76901	4.97804E+10	0.001218824
3953.84031	4.97649E+10	0.001214066
3951.9116	4.97493E+10	0.001194377
3949.9829	4.97336E+10	0.001171449
3948.0542	4.97179E+10	0.00117033
3946.1255	4.97022E+10	0.001179627
3944.19679	4.96864E+10	0.001172216
3942.26809	4.96705E+10	0.001174949
3940.33939	4.96546E+10	0.001208075
3938.41069	4.96386E+10	0.00123672
3936.48198	4.96226E+10	0.001232295
3934.55328	4.96066E+10	0.001193015
3932.62458	4.95905E+10	0.001153261
3930.69588	4.95743E+10	0.001159454
3928.76717	4.95581E+10	0.001189956
3926.83847	4.95418E+10	0.001189623
3924.90977	4.95255E+10	0.001172977
3922.98107	4.95091E+10	0.001175756
3921.05236	4.94927E+10	0.001170838
3919.12366	4.94763E+10	0.001144272
3917.19496	4.94597E+10	0.001146114
3915.26626	4.94432E+10	0.001200734
3913.33755	4.94265E+10	0.001260796
3911.40885	4.94099E+10	0.00128439
3909.48015	4.93931E+10	0.001266214
3907.55145	4.93764E+10	0.001185285
3905.62274	4.93595E+10	0.001055837
3903.69404	4.93427E+10	0.000962143
3901.76534	4.93257E+10	0.000950044
3899.83663	4.93087E+10	0.001008783
3897.90793	4.92917E+10	0.001118754
3895.97923	4.92746E+10	0.001202782
3894.05053	4.92575E+10	0.001178829
3892.12182	4.92403E+10	0.001118232
3890.19312	4.92231E+10	0.001127037
3888.26442	4.92058E+10	0.001132989
3886.33572	4.91884E+10	0.001084137
3884.40701	4.91710E+10	0.001070891
3882.47831	4.91536E+10	0.001081544
3880.54961	4.91361E+10	0.001093332
3878.62091	4.91186E+10	0.001156555
3876.6922	4.91010E+10	0.001186749
3874.7635	4.90833E+10	0.001130022
3872.8348	4.90656E+10	0.001050964
3870.9061	4.90479E+10	0.000991389
3868.97739	4.90301E+10	0.001004119
3867.04869	4.90122E+10	0.001051042
3865.11999	4.89943E+10	0.001054072
3863.19129	4.89764E+10	0.001077201
3861.26258	4.89584E+10	0.00115538
3859.33388	4.89403E+10	0.001192851
3857.40518	4.89222E+10	0.001089392
3855.47648	4.89040E+10	0.000871469
3853.54777	4.88858E+10	0.000754515
3851.61907	4.88676E+10	0.000890376
3849.69037	4.88493E+10	0.001131676
3847.76166	4.88309E+10	0.00126451
3845.83296	4.88125E+10	0.001247681
3843.90426	4.87940E+10	0.0011587
3841.97556	4.87755E+10	0.001061488
3840.04685	4.87569E+10	0.00096987
3838.11815	4.87383E+10	0.000933651
3836.18945	4.87196E+10	0.000992614
3834.26075	4.87009E+10	0.001081023
3832.33204	4.86822E+10	0.001147072
3830.40334	4.86633E+10	0.001203809
3828.47464	4.86445E+10	0.001232691
3826.54594	4.86255E+10	0.001224586
3824.61723	4.86066E+10	0.001166116
3822.68853	4.85875E+10	0.001041637
3820.75983	4.85685E+10	0.000978585
3818.83113	4.85493E+10	0.001019193
3816.90242	4.85302E+10	0.001057337
3814.97372	4.85109E+10	0.001143353
3813.04502	4.84916E+10	0.001291655
3811.11632	4.84723E+10	0.001346595
3809.18761	4.84529E+10	0.001255535
3807.25891	4.84335E+10	0.001155129
3805.33021	4.84140E+10	0.00112684
3803.40151	4.83945E+10	0.001072155
3801.4728	4.83749E+10	0.001027248
3799.5441	4.83553E+10	0.001098074
3797.6154	4.83356E+10	0.001194416
3795.68669	4.83158E+10	0.001274797
3793.75799	4.82961E+10	0.001370246
3791.82929	4.82762E+10	0.00143157
3789.90059	4.82563E+10	0.001440542
3787.97188	4.82364E+10	0.001418199
3786.04318	4.82164E+10	0.00138421
3784.11448	4.81964E+10	0.001368965
3782.18578	4.81763E+10	0.001347928
3780.25707	4.81561E+10	0.001310602
3778.32837	4.81359E+10	0.001332745
3776.39967	4.81157E+10	0.001409978
3774.47097	4.80954E+10	0.001437543
3772.54226	4.80750E+10	0.001368441
3770.61356	4.80546E+10	0.001275249
3768.68486	4.80342E+10	0.001251871
3766.75616	4.80137E+10	0.001282793
3764.82745	4.79932E+10	0.001326315
3762.89875	4.79726E+10	0.001343035
3760.97005	4.79519E+10	0.001286574
3759.04135	4.79312E+10	0.001231974
3757.11264	4.79105E+10	0.001235912
3755.18394	4.78897E+10	0.00118848
3753.25524	4.78688E+10	0.001025685
3751.32654	4.78479E+10	0.000885307
3749.39783	4.78270E+10	0.000895561
3747.46913	4.78060E+10	0.000933565
3745.54043	4.77849E+10	0.000896813
3743.61172	4.77638E+10	0.000943509
3741.68302	4.77426E+10	0.001103189
3739.75432	4.77214E+10	0.001153585
3737.82562	4.77002E+10	0.001032446
3735.89691	4.76789E+10	0.000909109
3733.96821	4.76575E+10	0.000916327
3732.03951	4.76361E+10	0.001042146
3730.11081	4.76147E+10	0.001177087
3728.1821	4.75932E+10	0.001217173
3726.2534	4.75716E+10	0.001186987
3724.3247	4.75500E+10	0.00117873
3722.396	4.75284E+10	0.001214446
3720.46729	4.75066E+10	0.001282996
3718.53859	4.74849E+10	0.001363893
3716.60989	4.74631E+10	0.001390573
3714.68119	4.74412E+10	0.001293201
3712.75248	4.74193E+10	0.001130193
3710.82378	4.73974E+10	0.001081259
3708.89508	4.73754E+10	0.001195197
3706.96638	4.73533E+10	0.001338647
3705.03767	4.73312E+10	0.001381065
3703.10897	4.73091E+10	0.00133418
3701.18027	4.72868E+10	0.00132929
3699.25157	4.72646E+10	0.001398426
3697.32286	4.72423E+10	0.001452388
3695.39416	4.72199E+10	0.001438411
3693.46546	4.71975E+10	0.001338963
3691.53676	4.71751E+10	0.001180023
3689.60805	4.71526E+10	0.001094205
3687.67935	4.71300E+10	0.001192228
3685.75065	4.71074E+10	0.001384899
3683.82194	4.70848E+10	0.001499948
3681.89324	4.70621E+10	0.001486252
3679.96454	4.70393E+10	0.001375959
3678.03584	4.70165E+10	0.00118552
3676.10713	4.69936E+10	0.001033642
3674.17843	4.69707E+10	0.001059583
3672.24973	4.69478E+10	0.001128383
3670.32103	4.69248E+10	0.001148839
3668.39232	4.69017E+10	0.001275982
3666.46362	4.68786E+10	0.001482127
3664.53492	4.68555E+10	0.001601744
3662.60622	4.68323E+10	0.001627519
3660.67751	4.68090E+10	0.001602256
3658.74881	4.67857E+10	0.001511612
3656.82011	4.67624E+10	0.001417569
3654.89141	4.67390E+10	0.001394136
3652.9627	4.67156E+10	0.001309897
3651.034	4.66921E+10	0.001105561
3649.1053	4.66685E+10	0.001001678
3647.1766	4.66449E+10	0.00113804
3645.24789	4.66213E+10	0.001380418
3643.31919	4.65976E+10	0.001541071
3641.39049	4.65738E+10	0.001589948
3639.46179	4.65501E+10	0.00159451
3637.53308	4.65262E+10	0.001577638
3635.60438	4.65023E+10	0.001531751
3633.67568	4.64784E+10	0.001452784
3631.74697	4.64544E+10	0.001299514
3629.81827	4.64304E+10	0.001132961
3627.88957	4.64063E+10	0.001161975
3625.96087	4.63821E+10	0.00136738
3624.03216	4.63580E+10	0.001493755
3622.10346	4.63337E+10	0.001439423
3620.17476	4.63095E+10	0.001323935
3618.24606	4.62851E+10	0.001305677
3616.31735	4.62607E+10	0.001364097
3614.38865	4.62363E+10	0.001386004
3612.45995	4.62118E+10	0.001379595
3610.53125	4.61873E+10	0.001371392
3608.60254	4.61627E+10	0.001381287
3606.67384	4.61381E+10	0.00146207
3604.74514	4.61135E+10	0.001560388
3602.81644	4.60887E+10	0.001578435
3600.88773	4.60640E+10	0.001547914
3598.95903	4.60392E+10	0.001531338
3597.03033	4.60143E+10	0.001515265
3595.10163	4.59894E+10	0.00150875
3593.17292	4.59644E+10	0.001540818
3591.24422	4.59394E+10	0.001537058
3589.31552	4.59143E+10	0.001442366
3587.38682	4.58892E+10	0.001396283
3585.45811	4.58641E+10	0.001503325
3583.52941	4.58389E+10	0.001644358
3581.60071	4.58136E+10	0.001707381
3579.672	4.57883E+10	0.001718786
3577.7433	4.57630E+10	0.001724704
3575.8146	4.57376E+10	0.00173524
3573.8859	4.57121E+10	0.001746084
3571.95719	4.56867E+10	0.001718212
3570.02849	4.56611E+10	0.001595733
3568.09979	4.56355E+10	0.001449467
3566.17109	4.56099E+10	0.001444133
3564.24238	4.55842E+10	0.001575212
3562.31368	4.55585E+10	0.001692577
3560.38498	4.55327E+10	0.001748089
3558.45628	4.55069E+10	0.001782489
3556.52757	4.54810E+10	0.001795693
3554.59887	4.54551E+10	0.00177205
3552.67017	4.54291E+10	0.001747564
3550.74147	4.54031E+10	0.001750232
3548.81276	4.53770E+10	0.001735427
3546.88406	4.53509E+10	0.001698981
3544.95536	4.53247E+10	0.001711325
3543.02666	4.52985E+10	0.001779409
3541.09795	4.52723E+10	0.001838698
3539.16925	4.52460E+10	0.001852231
3537.24055	4.52196E+10	0.001842942
3535.31185	4.51932E+10	0.001847489
3533.38314	4.51668E+10	0.001856402
3531.45444	4.51403E+10	0.001836602
3529.52574	4.51137E+10	0.001797273
3527.59704	4.50871E+10	0.001775926
3525.66833	4.50605E+10	0.001779385
3523.73963	4.50338E+10	0.00179911
3521.81093	4.50071E+10	0.00183647
3519.88222	4.49803E+10	0.001875946
3517.95352	4.49535E+10	0.001900413
3516.02482	4.49266E+10	0.001913778
3514.09612	4.48997E+10	0.00191364
3512.16741	4.48727E+10	0.001892423
3510.23871	4.48457E+10	0.001871595
3508.31001	4.48187E+10	0.001876642
3506.38131	4.47916E+10	0.001880836
3504.4526	4.47644E+10	0.001861892
3502.5239	4.47372E+10	0.00186294
3500.5952	4.47100E+10	0.001900664
3498.6665	4.46827E+10	0.001930403
3496.73779	4.46553E+10	0.001937847
3494.80909	4.46280E+10	0.001946885
3492.88039	4.46005E+10	0.001960034
3490.95169	4.45731E+10	0.001961122
3489.02298	4.45455E+10	0.001953642
3487.09428	4.45180E+10	0.001953842
3485.16558	4.44903E+10	0.00195439
3483.23688	4.44627E+10	0.001945039
3481.30817	4.44350E+10	0.001947996
3479.37947	4.44072E+10	0.001972657
3477.45077	4.43794E+10	0.001991099
3475.52207	4.43516E+10	0.001994368
3473.59336	4.43237E+10	0.001999718
3471.66466	4.42957E+10	0.002010795
3469.73596	4.42677E+10	0.002018111
3467.80725	4.42397E+10	0.002018826
3465.87855	4.42116E+10	0.002016707
3463.94985	4.41835E+10	0.002013073
3462.02115	4.41553E+10	0.002014164
3460.09244	4.41271E+10	0.002025052
3458.16374	4.40989E+10	0.002036956
3456.23504	4.40705E+10	0.00204438
3454.30634	4.40422E+10	0.002050664
3452.37763	4.40138E+10	0.002054014
3450.44893	4.39853E+10	0.002041572
3448.52023	4.39569E+10	0.002014791
3446.59153	4.39283E+10	0.002006339
3444.66282	4.38997E+10	0.002025459
3442.73412	4.38711E+10	0.002047208
3440.80542	4.38424E+10	0.002065723
3438.87672	4.38137E+10	0.002084168
3436.94801	4.37850E+10	0.002096733
3435.01931	4.37562E+10	0.002101989
3433.09061	4.37273E+10	0.002102669
3431.16191	4.36984E+10	0.002104266
3429.2332	4.36695E+10	0.002108964
3427.3045	4.36405E+10	0.002113164
3425.3758	4.36114E+10	0.002111859
3423.4471	4.35824E+10	0.002101056
3421.51839	4.35532E+10	0.00209138
3419.58969	4.35241E+10	0.002100617
3417.66099	4.34949E+10	0.0021232
3415.73228	4.34656E+10	0.002140454
3413.80358	4.34363E+10	0.002149323
3411.87488	4.34070E+10	0.002155272
3409.94618	4.33776E+10	0.002159921
3408.01747	4.33481E+10	0.002163147
3406.08877	4.33186E+10	0.002165262
3404.16007	4.32891E+10	0.002169187
3402.23137	4.32596E+10	0.002176485
3400.30266	4.32299E+10	0.002180448
3398.37396	4.32003E+10	0.002177689
3396.44526	4.31706E+10	0.002176106
3394.51656	4.31408E+10	0.002178743
3392.58785	4.31110E+10	0.002185564
3390.65915	4.30812E+10	0.002197527
3388.73045	4.30513E+10	0.002205022
3386.80175	4.30214E+10	0.002203249
3384.87304	4.29915E+10	0.002203109
3382.94434	4.29614E+10	0.002211697
3381.01564	4.29314E+10	0.002222961
3379.08694	4.29013E+10	0.002230628
3377.15823	4.28711E+10	0.002235964
3375.22953	4.28410E+10	0.002240944
3373.30083	4.28107E+10	0.002246943
3371.37213	4.27805E+10	0.002253383
3369.44342	4.27502E+10	0.002255486
3367.51472	4.27198E+10	0.002252329
3365.58602	4.26894E+10	0.002250001
3363.65731	4.26589E+10	0.002253459
3361.72861	4.26285E+10	0.002261468
3359.79991	4.25979E+10	0.002269348
3357.87121	4.25674E+10	0.002273658
3355.9425	4.25367E+10	0.002278026
3354.0138	4.25061E+10	0.002288031
3352.0851	4.24754E+10	0.002300311
3350.1564	4.24446E+10	0.002307857
3348.22769	4.24138E+10	0.002310421
3346.29899	4.23830E+10	0.002313583
3344.37029	4.23521E+10	0.002319292
3342.44159	4.23212E+10	0.002325061
3340.51288	4.22902E+10	0.002329054
3338.58418	4.22592E+10	0.002328874
3336.65548	4.22282E+10	0.002326962
3334.72678	4.21971E+10	0.002330901
3332.79807	4.21660E+10	0.002340125
3330.86937	4.21348E+10	0.002347429
3328.94067	4.21036E+10	0.00235182
3327.01197	4.20723E+10	0.002356893
3325.08326	4.20410E+10	0.002362833
3323.15456	4.20097E+10	0.002368382
3321.22586	4.19783E+10	0.002373721
3319.29716	4.19469E+10	0.002378734
3317.36845	4.19154E+10	0.002382733
3315.43975	4.18839E+10	0.002384832
3313.51105	4.18523E+10	0.002386276
3311.58235	4.18208E+10	0.00239022
3309.65364	4.17891E+10	0.002398494
3307.72494	4.17574E+10	0.00241156
3305.79624	4.17257E+10	0.002424099
3303.86753	4.16940E+10	0.002428999
3301.93883	4.16622E+10	0.00242882
3300.01013	4.16303E+10	0.002429795
3298.08143	4.15984E+10	0.002434781
3296.15272	4.15665E+10	0.002442104
3294.22402	4.15345E+10	0.002446381
3292.29532	4.15025E+10	0.002447639
3290.36662	4.14705E+10	0.002450534
3288.43791	4.14384E+10	0.002456375
3286.50921	4.14063E+10	0.002462973
3284.58051	4.13741E+10	0.002467913
3282.65181	4.13419E+10	0.002472055
3280.7231	4.13096E+10	0.00247633
3278.7944	4.12773E+10	0.002478472
3276.8657	4.12450E+10	0.002478793
3274.937	4.12126E+10	0.002482685
3273.00829	4.11802E+10	0.002494941
3271.07959	4.11477E+10	0.002510899
3269.15089	4.11152E+10	0.002519974
3267.22219	4.10827E+10	0.002521441
3265.29348	4.10501E+10	0.002522784
3263.36478	4.10175E+10	0.00252678
3261.43608	4.09849E+10	0.002531258
3259.50738	4.09522E+10	0.002535554
3257.57867	4.09194E+10	0.002539873
3255.64997	4.08866E+10	0.002543591
3253.72127	4.08538E+10	0.002549662
3251.79256	4.08210E+10	0.002560442
3249.86386	4.07881E+10	0.002571428
3247.93516	4.07551E+10	0.002575352
3246.00646	4.07221E+10	0.002572814
3244.07775	4.06891E+10	0.002574772
3242.14905	4.06561E+10	0.002584107
3240.22035	4.06230E+10	0.002592606
3238.29165	4.05898E+10	0.002599041
3236.36294	4.05567E+10	0.002607829
3234.43424	4.05235E+10	0.002617222
3232.50554	4.04902E+10	0.002621604
3230.57684	4.04569E+10	0.002621787
3228.64813	4.04236E+10	0.002624431
3226.71943	4.03902E+10	0.002632321
3224.79073	4.03568E+10	0.002641235
3222.86203	4.03233E+10	0.002645362
3220.93332	4.02899E+10	0.002646337
3219.00462	4.02563E+10	0.002650986
3217.07592	4.02228E+10	0.002657663
3215.14722	4.01892E+10	0.002661966
3213.21851	4.01555E+10	0.002667311
3211.28981	4.01219E+10	0.00267465
3209.36111	4.00881E+10	0.002683532
3207.43241	4.00544E+10	0.00269557
3205.5037	4.00206E+10	0.002706576
3203.575	3.99868E+10	0.002713539
3201.6463	3.99529E+10	0.002716426
3199.71759	3.99190E+10	0.002714931
3197.78889	3.98850E+10	0.00271599
3195.86019	3.98510E+10	0.002726219
3193.93149	3.98170E+10	0.002739934
3192.00278	3.97830E+10	0.002750058
3190.07408	3.97489E+10	0.002757019
3188.14538	3.97147E+10	0.002760888
3186.21668	3.96806E+10	0.00276285
3184.28797	3.96463E+10	0.002768771
3182.35927	3.96121E+10	0.002777281
3180.43057	3.95778E+10	0.002780029
3178.50187	3.95435E+10	0.00278083
3176.57316	3.95091E+10	0.002790201
3174.64446	3.94747E+10	0.002804014
3172.71576	3.94403E+10	0.002813455
3170.78706	3.94058E+10	0.002819326
3168.85835	3.93713E+10	0.002825288
3166.92965	3.93368E+10	0.002832505
3165.00095	3.93022E+10	0.002840128
3163.07225	3.92676E+10	0.002847274
3161.14354	3.92329E+10	0.00285405
3159.21484	3.91982E+10	0.002861092
3157.28614	3.91635E+10	0.002869395
3155.35744	3.91288E+10	0.002879558
3153.42873	3.90940E+10	0.002889327
3151.50003	3.90591E+10	0.002895173
3149.57133	3.90243E+10	0.002898357
3147.64263	3.89893E+10	0.002902476
3145.71392	3.89544E+10	0.002907846
3143.78522	3.89194E+10	0.002914371
3141.85652	3.88844E+10	0.002924028
3139.92781	3.88494E+10	0.002935099
3137.99911	3.88143E+10	0.002941121
3136.07041	3.87792E+10	0.002938777
3134.14171	3.87440E+10	0.002934823
3132.213	3.87088E+10	0.002941439
3130.2843	3.86736E+10	0.002955226
3128.3556	3.86383E+10	0.002961956
3126.4269	3.86030E+10	0.002962234
3124.49819	3.85677E+10	0.002964268
3122.56949	3.85323E+10	0.00297212
3120.64079	3.84969E+10	0.002984426
3118.71209	3.84615E+10	0.002993696
3116.78338	3.84260E+10	0.002998896
3114.85468	3.83905E+10	0.003005503
3112.92598	3.83550E+10	0.00301502
3110.99728	3.83194E+10	0.003026261
3109.06857	3.82838E+10	0.003036114
3107.13987	3.82481E+10	0.003041429
3105.21117	3.82124E+10	0.003042158
3103.28247	3.81767E+10	0.003041105
3101.35376	3.81410E+10	0.003044916
3099.42506	3.81052E+10	0.003054022
3097.49636	3.80694E+10	0.003060076
3095.56766	3.80335E+10	0.003066572
3093.63895	3.79977E+10	0.003083091
3091.71025	3.79617E+10	0.003102867
3089.78155	3.79258E+10	0.003114756
3087.85284	3.78898E+10	0.003120513
3085.92414	3.78538E+10	0.00312667
3083.99544	3.78177E+10	0.003132161
3082.06674	3.77816E+10	0.003134597
3080.13803	3.77455E+10	0.003139081
3078.20933	3.77094E+10	0.003148742
3076.28063	3.76732E+10	0.003159397
3074.35193	3.76370E+10	0.003167869
3072.42322	3.76007E+10	0.003175269
3070.49452	3.75644E+10	0.003181088
3068.56582	3.75281E+10	0.003181755
3066.63712	3.74918E+10	0.003180012
3064.70841	3.74554E+10	0.003185018
3062.77971	3.74190E+10	0.003198018
3060.85101	3.73825E+10	0.003209755
3058.92231	3.73461E+10	0.003215025
3056.9936	3.73096E+10	0.0032203
3055.0649	3.72730E+10	0.003233322
3053.1362	3.72364E+10	0.003249492
3051.2075	3.71998E+10	0.003257854
3049.27879	3.71632E+10	0.003261201
3047.35009	3.71265E+10	0.00327131
3045.42139	3.70898E+10	0.003287374
3043.49269	3.70531E+10	0.0033003
3041.56398	3.70163E+10	0.003307428
3039.63528	3.69795E+10	0.003310646
3037.70658	3.69427E+10	0.003312458
3035.77787	3.69058E+10	0.003313697
3033.84917	3.68690E+10	0.003311711
3031.92047	3.68320E+10	0.003311745
3029.99177	3.67951E+10	0.003323378
3028.06306	3.67581E+10	0.003340831
3026.13436	3.67211E+10	0.003354162
3024.20566	3.66840E+10	0.003364255
3022.27696	3.66470E+10	0.003373506
3020.34825	3.66099E+10	0.00338032
3018.41955	3.65727E+10	0.003383592
3016.49085	3.65356E+10	0.003386831
3014.56215	3.64984E+10	0.003392916
3012.63344	3.64611E+10	0.003401064
3010.70474	3.64239E+10	0.003411784
3008.77604	3.63866E+10	0.003423176
3006.84734	3.63493E+10	0.003430814
3004.91863	3.63119E+10	0.003436815
3002.98993	3.62745E+10	0.003446398
3001.06123	3.62371E+10	0.003459107
2999.13253	3.61997E+10	0.003471012
2997.20382	3.61622E+10	0.003478675
2995.27512	3.61247E+10	0.003483657
2993.34642	3.60872E+10	0.003491306
2991.41772	3.60497E+10	0.003499201
2989.48901	3.60121E+10	0.003503075
2987.56031	3.59745E+10	0.003507674
2985.63161	3.59368E+10	0.003516826
2983.7029	3.58992E+10	0.003528148
2981.7742	3.58615E+10	0.003538289
2979.8455	3.58237E+10	0.003545466
2977.9168	3.57860E+10	0.003550769
2975.98809	3.57482E+10	0.00355589
2974.05939	3.57104E+10	0.003560819
2972.13069	3.56725E+10	0.003565177
2970.20199	3.56347E+10	0.003568723
2968.27328	3.55968E+10	0.003572278
2966.34458	3.55588E+10	0.003578107
2964.41588	3.55209E+10	0.003586519
2962.48718	3.54829E+10	0.003594803
2960.55847	3.54449E+10	0.003601572
2958.62977	3.54069E+10	0.003608717
2956.70107	3.53688E+10	0.003618423
2954.77237	3.53307E+10	0.003631057
2952.84366	3.52926E+10	0.003644087
2950.91496	3.52544E+10	0.003654409
2948.98626	3.52163E+10	0.003663662
2947.05756	3.51781E+10	0.003674325
2945.12885	3.51398E+10	0.00368389
2943.20015	3.51016E+10	0.003689289
2941.27145	3.50633E+10	0.003691241
2939.34275	3.50250E+10	0.003692727
2937.41404	3.49867E+10	0.00369582
2935.48534	3.49483E+10	0.003700625
2933.55664	3.49099E+10	0.003707187
2931.62794	3.48715E+10	0.003715153
2929.69923	3.48331E+10	0.003721986
2927.77053	3.47946E+10	0.003726977
2925.84183	3.47561E+10	0.003733518
2923.91312	3.47176E+10	0.003743322
2921.98442	3.46790E+10	0.003755766
2920.05572	3.46405E+10	0.003770728
2918.12702	3.46019E+10	0.003787126
2916.19831	3.45633E+10	0.003803649
2914.26961	3.45246E+10	0.003819131
2912.34091	3.44859E+10	0.00383209
2910.41221	3.44472E+10	0.003842746
2908.4835	3.44085E+10	0.003852884
2906.5548	3.43698E+10	0.00386407
2904.6261	3.43310E+10	0.003876274
2902.6974	3.42922E+10	0.003888014
2900.76869	3.42534E+10	0.003899158
2898.83999	3.42145E+10	0.003911039
2896.91129	3.41757E+10	0.003923112
2894.98259	3.41368E+10	0.003933795
2893.05388	3.40978E+10	0.003943709
2891.12518	3.40589E+10	0.003954423
2889.19648	3.40199E+10	0.003965681
2887.26778	3.39809E+10	0.003976275
2885.33907	3.39419E+10	0.003986056
2883.41037	3.39029E+10	0.003995428
2881.48167	3.38638E+10	0.00400471
2879.55297	3.38247E+10	0.004014208
2877.62426	3.37856E+10	0.004024694
2875.69556	3.37465E+10	0.004036687
2873.76686	3.37073E+10	0.004047768
2871.83815	3.36681E+10	0.004055376
2869.90945	3.36289E+10	0.004061475
2867.98075	3.35897E+10	0.004069016
2866.05205	3.35505E+10	0.00407748
2864.12334	3.35112E+10	0.004085651
2862.19464	3.34719E+10	0.004094163
2860.26594	3.34326E+10	0.004102579
2858.33724	3.33932E+10	0.004109467
2856.40853	3.33539E+10	0.004115968
2854.47983	3.33145E+10	0.00412433
2852.55113	3.32751E+10	0.00413536
2850.62243	3.32356E+10	0.004149333
2848.69372	3.31962E+10	0.004165349
2846.76502	3.31567E+10	0.004180998
2844.83632	3.31172E+10	0.004195619
2842.90762	3.30777E+10	0.004211014
2840.97891	3.30381E+10	0.004227994
2839.05021	3.29986E+10	0.004243741
2837.12151	3.29590E+10	0.004255608
2835.19281	3.29194E+10	0.004265479
2833.2641	3.28798E+10	0.004275346
2831.3354	3.28401E+10	0.004284973
2829.4067	3.28005E+10	0.004294896
2827.478	3.27608E+10	0.004305788
2825.54929	3.27211E+10	0.004317329
2823.62059	3.26813E+10	0.00432904
2821.69189	3.26416E+10	0.00434064
2819.76318	3.26018E+10	0.004351933
2817.83448	3.25620E+10	0.004362934
2815.90578	3.25222E+10	0.004373847
2813.97708	3.24824E+10	0.004385307
2812.04837	3.24425E+10	0.004398073
2810.11967	3.24026E+10	0.004410778
2808.19097	3.23628E+10	0.004421458
2806.26227	3.23228E+10	0.004431211
2804.33356	3.22829E+10	0.004441881
2802.40486	3.22430E+10	0.004453842
2800.47616	3.22030E+10	0.004467224
2798.54746	3.21630E+10	0.004480492
2796.61875	3.21230E+10	0.004491606
2794.69005	3.20830E+10	0.004501851
2792.76135	3.20429E+10	0.004513547
2790.83265	3.20029E+10	0.004526388
2788.90394	3.19628E+10	0.004538127
2786.97524	3.19227E+10	0.004547937
2785.04654	3.18825E+10	0.004557696
2783.11784	3.18424E+10	0.004568644
2781.18913	3.18022E+10	0.004580122
2779.26043	3.17621E+10	0.004592306
2777.33173	3.17219E+10	0.004605995
2775.40303	3.16817E+10	0.004619545
2773.47432	3.16414E+10	0.004630604
2771.54562	3.16012E+10	0.004640041
2769.61692	3.15609E+10	0.004650103
2767.68822	3.15206E+10	0.004661241
2765.75951	3.14803E+10	0.004672831
2763.83081	3.14400E+10	0.004684728
2761.90211	3.13997E+10	0.004697083
2759.9734	3.13593E+10	0.004709654
2758.0447	3.13190E+10	0.004722028
2756.116	3.12786E+10	0.004733911
2754.1873	3.12382E+10	0.004745758
2752.25859	3.11977E+10	0.004758861
2750.32989	3.11573E+10	0.00477314
2748.40119	3.11169E+10	0.004786343
2746.47249	3.10764E+10	0.004797233
2744.54378	3.10359E+10	0.004807135
2742.61508	3.09954E+10	0.004817775
2740.68638	3.09549E+10	0.004829897
2738.75768	3.09143E+10	0.004843054
2736.82897	3.08738E+10	0.00485572
2734.90027	3.08332E+10	0.004867144
2732.97157	3.07927E+10	0.004878396
2731.04287	3.07521E+10	0.004890882
2729.11416	3.07114E+10	0.004905155
2727.18546	3.06708E+10	0.004919866
2725.25676	3.06302E+10	0.0049327
2723.32806	3.05895E+10	0.004943763
2721.39935	3.05488E+10	0.004954639
2719.47065	3.05082E+10	0.004965979
2717.54195	3.04675E+10	0.004978252
2715.61325	3.04267E+10	0.004991358
2713.68454	3.03860E+10	0.005004712
2711.75584	3.03453E+10	0.005018359
2709.82714	3.03045E+10	0.005031757
2707.89843	3.02637E+10	0.005044127
2705.96973	3.02229E+10	0.005056196
2704.04103	3.01821E+10	0.00506885
2702.11233	3.01413E+10	0.005081924
2700.18362	3.01005E+10	0.005095077
2698.25492	3.00597E+10	0.005108058
